Text,Imagepath,Text_label,Image_label,Multi_label
httpsstock.adobe.comstockphotoid580316727#royaltyfree #illustration #comic #health #care #doctor  #doctor #diagnosis #hypothesize #luck #uncertainty #patient #visit #metaphor #humor #cartoon #handmad #draw #pencil#agencies #microstock,2938.jpg,0,1,1
Maybe now someone in the Federal Govt and MSM will start paying attention to them.  ,2939.jpg,1,1,1
王子涛我不是来破坏你们的，我是来加入你们的#文心一言#,2940.jpg,1,0,1
"Says the person who believes in demonic possession, that DNA is a code written by a supernatural source, and claimed that the Creator of the universe audible has spoken to her.",2941.jpg,1,1,1
It's not numerology it's numerics. This is a fulfillment of prophecy. The Rapture is now imminent. ,2942.jpg,1,1,1
妥妥的就是鼠头，我养了只花枝鼠他们，视频里面很明显能看到下面两颗长门牙，下面门牙是可以张开的这也是看起来分开的原因，而且还断了一颗，上面的门牙就不能分开所以看起来就是挨在一起的，而且这么久了怎么鉴定的都没公布资料，肯定就是鼠头了#鼠鼠我鸭#,2943.jpg,0,0,0
#吴签##都美竹#不站谁的边，发表一下疑问，不省人事怎么还会记得这么多，而且只睡过一次,2944.jpg,1,1,1
绝了#吴签#,2945.jpg,0,0,0
 Update 052829#CHIQUITA Instagram Post “ A little trip to  ”#BABYMONSTER # @YGBABYMONSTER #DREAM,2946.jpg,0,0,0
"The #OmicronEffect on the number of reported infection worldwide may still be subtle, but by now you should be able to see it.",2947.jpg,1,0,1
dddd#吴签#,2948.jpg,0,1,1
@CardPurchaser how silly is it that Andre the Giant didn’t meet minimum size requirements? ,2949.jpg,1,0,1
啮齿类动物专家若图片没被动过手脚，是鼠头#动物专家回应高校食堂吃出“老鼠头”##校方回应食堂饭菜中吃出老鼠头##市监局回应反复对比确认是鸭脖##鼠鼠我鸭#  @微博管理员@来去之间官媒上游新闻的作品，一会儿审核失败，一会儿删视频，你们咋这么牛逼呢！？,2950.jpg,1,1,1
" thy name is Indian #Democracy !!As now in our democracy, which is supposed to be the rule of the people,The people raising a voice against the autocratic Judicial overreach of #MiLords is undemocratic !!",2951.jpg,1,0,1
#鼠鼠我鸭#猫和老鼠老早就记录过,2952.jpg,0,1,1
#涉事学校曾因老鼠事件被联合执法##鼠鼠我鸭#众所周知，老鼠和鸭子是近亲,2953.jpg,1,1,1
记者调查#涉事学校曾因老鼠事件被联合执法##市监局再次确认高校饭菜异物是鸭脖##鼠鼠我鸭##鸭脖#记者查询资料发现，这已经不是江西工业职业技术学院第一次出现“老鼠事件”，早在年，南昌市场监督管理局就曝光过一次此类事件。央广网详情鸭脖还是老鼠头？记者调查，涉事学校曾因“老鼠事件”被联合执法,2954.jpg,0,0,0
WHOA GUYS LIKE WORKING ON MY NEW VIDEO GUYS. ITS GONNA BE A BANGER GUYS! LIKE HERE'S A POGGERS HINT GUYS OMG HE CAME TO MY HOUSE   GONE WRONG  #skeleton #3amchallengesarecringe #cringe #YouTube,2955.jpg,1,1,1
#USA #Brazil #Europe facing severe consequences of #GuruChandaal due to #Jupiter #Rahu conjunction. Look what happened,2956.jpg,1,0,1
"#jobopportunity #hiring #jobs #makemoney #makemoneyonlineGet ready for a quick and easy way to earn cash! No need to keep counting down the days until payday, just watch the Private video first and start chatting for cash today! Watch Here  httpMiles.clickera.comchatjob",2957.jpg,0,0,0
Let yourself be seduced  VIP Available #vip #seductive #saturday #night #drinks #bottleservice #red #intense #girls #poncepr #paseoatocha #nightclubMixing live @djunitoficial,2958.jpg,0,0,0
"Oh wow, our WXBrilliant trade signals just crushed the commodity market like a soda can. Giving us a perfect 77 score on XAUUSD, or as we like to call it, 'XGoldRush'. Must be that meteorological magic at work again @WXBNFT  #winning #meteorologytradingpros",2959.jpg,1,0,1
Dhoni giving a slam to Jadeja following their recent rift #IPL2023Finals,2960.jpg,0,0,1
#经济##企业#一个是大陆媒体一个是香港媒体国企优越性一览无余,2961.jpg,1,0,1
#鼠鼠我鸭#最可怕的是，现在某些高校可以完全凌驾在执法之上，甚至玩了一出指“鼠”为“鸭”。好不容易重新建立起的公信力，不要被这种扯淡的事情消磨掉好么。,2962.jpg,0,1,1
"Drinking is not a harmless, riskfree alternative. My advice to anyone considering taking up the habit is be very careful, because you may have a lot of trouble stopping. We are seeing the rise of a new generation of caffeine users nationwide. #drinking #coffee ",2963.jpg,1,1,1
Sarcasm is the last refuge of the intelligent man.  Oscar Wilde#law#legal#lawyer#socialjusticeisthebestmedicineisthelanguageoftheintelligentisawayoflifeisthebestformofrebellionisthenewblackistheonlywaytocope,2964.jpg,1,1,1
总结一下试用文心一言的感受，很明显在内测进行了一段时间后，大量中文数据投喂下模型已经在中英文不同语境下出现了认知偏差，用人来比喻精神分裂了#文心一言#,2965.jpg,1,0,1
The “Canada” is obnoxiously bigAre we sure we used the smallest possible Font Size? #GoodLordTheseArePathetic,2966.jpg,1,0,1
哈哈哈哈哈哈哈哈哈哈我大笑@草埋mai所以毒唯和已脱粉的才是知情人呀这反讽得可以,2967.jpg,1,0,1
"According to a @WSJ article, people are supposedly getting fed up with all of their subscriptions. But I’m not completely sure if that’s true because when I tried to read the article, it required a WSJ subscription!!! You can’t make this up! Lol ",2968.jpg,1,0,1
#鼠鼠我鸭#周黑鸭！你小子骗我们那么多年，给我们吃假鸭脖是吧命你马上换真鸭脖上来，不然举办你,2969.jpg,1,1,1
科普一个健康小知识不要用#牙签#剔牙，原因你懂得#吴签#澳大利亚珀斯,2970.jpg,1,0,1
What a cute little...snack.#grizzledvet #cartoon #puns #wordplay  #satire #parody #funny #meme #lol #veterinarian #pets #dog #cute #bear #animals #grizzlybear,2971.jpg,1,1,1
How’s your morning going? #betrayedbycoffee #spillprooflids#notstillchill,2972.jpg,0,1,1
#文心一言##人工智能#本科生看不懂，来个研究生解释一下,2973.jpg,0,0,1
Haoki今天排了30米长的队上厕所图中只是一段这里的女厕所从来不用排队女主义者喜欢说男女卫生间马桶数量一样，没有考虑到男女生理差异，导致女卫生间总排队，是性别歧视。但是如果给女卫生间多安点呢，又会有女说这也是性别歧视。结果，在这么没有女权的地方，这个问题反过来了，很戏剧！,2974.jpg,1,0,1
文心一言怕不是个小傻子吧，简单的million分不清，啥时候再追上ChatGPT#百度文心一言##文心一言#,2975.jpg,0,0,0
#鼠鼠我鸭#大家好我是鸭脖,2976.jpg,1,0,1
看到这个，我不由自主的想起了#吴签#长沙金茂览秀城,2977.jpg,1,0,1
Clicked  photo of moon with my vivo V25 pro and i found astronout standing on the moon Far better than S23 ultra ,2978.jpg,1,0,1
"Well, who’da guessed that Alvin Bragg is currently the target of Naysayers’ ire?  Now he’s a “coward,” too. Every minor setback is the end of the world to these folks, or proof that fill in the name is corrupt, or that they’re “afraid,” or “now it will never happen!”",2979.jpg,1,1,1
My new house  One billion #house #viral #tiktok #subscribe #fyp #new #newhome,2980.jpg,0,0,0
灰兔子啊灰兔子，你要不把小兔子娶回家，刚才那行为可判三年有期徒刑！虽然你比吴签犯的事情小些，而且是初犯，但也属于不道德的行为。哪能三分钟的一见钟情就转化为行动呢？毕竟小兔子来咱家只是暂住一周而已。引以为戒，下不为例哈！#吴签#,2981.jpg,1,0,1
"一大早起来，一个关于#阿里巴巴的大瓜就准备好了。阿里对此的态度倒是很明确，绝不姑息养奸。其实，纵观全世界各国的大企业，中等企业乃至小企业，这样的事件也是屡发。于是就涉及到了一个女性职场地位的问题，她们是否被善待？是否遭受了侵犯？！光是立法,是远远不够的.",2982.jpg,0,0,0
【贵州松桃“7.8”山体滑坡目前尚有6人失联消防救援持续进行中】7月8日6时左右，贵州省铜仁市松桃县甘龙镇石板村发生大面积山体滑坡，当地共113户507人不同程度受灾，19户房屋被淹埋，60户房屋受损，造成7人失联，6人被困。7月8日当天，经过一天救援，成功转移安置283人，受困6人已全部得到救援安...全文,2983.jpg,0,0,0
4 COPIES of @7DaystoDie GIVEAWAY! STEAMLIKERETWEETFollow Me and httpsyoutube.com@gamertima28Tag some friends you want to play with!Will DRAW winner on 0602#Xbox #Steam #Giveaway #Competition #Contest #Game7 #PS5 #PlayStation #7DaysToDie,2984.jpg,0,0,0
#鼠鼠我鸭#年度网络新名词，“鼠鼠我鸭”。,2985.jpg,1,1,1
"Here is why Kinder Surprise chocolate eggs are banned in the US below. But at least, American kids may have fun with weapons!  I used to buy them for my nieces  nephews when they came to visit from the US, but they never crossed the border with them.",2986.jpg,1,1,1
为什么考研人数越来越多了？分析的头头是道。考研#考研史上报名人数最多##文心一言#,2987.jpg,0,0,0
这个人很暴躁、很神经病、很会哗众取宠是的，我也不喜欢这样的，但是他的人生信条是生命不息，折腾不止，所以往往人才级别的都会有把独特的双刃剑在创业的路上，敬佩他是一名真正的创业者，因为他在偿还个亿的过程中，从未迷失“自已的”初心、内心的那团火依然没有熄灭。#罗永浩#罗永浩#罗永浩直播带货##创业##创业者##雷军#长沙长沙IFS国金中心 ,2988.jpg,1,0,1
"Thought I'd visited every beach on the North Coast... then I found this place, Fingal Head in arty black and white#photography #blackandwhitephotography #travel  #nature #naturephotography #australia #fingalheads #nsw",2989.jpg,0,0,1
" How is it that kids no longer have to mask in schools, but when they take filed trips, this Civil Rights museum demands they mask ??? #ncpol",2990.jpg,1,0,1
Drop a  to cheer him up! ,2991.jpg,1,1,1
"Enjoy special offers across shopping, dining, and more using your Suryoday RuPay Debit Card! #debitcards #offer #discount #bankofsmiles #suryodaybank",2992.jpg,0,0,0
段永平#罗永浩#在手机行业不算神人，区别是他敢做近日紫辉创投郑刚声讨罗永浩一事引发热议。对此，雪球创始人方三文人称方丈重申十年前对罗永浩的看法老俞是个正常人，如果他成功了，是拜时代所赐老罗是个神人，如果他成功了，是因为他对时代的逆袭。而知名投资人、小霸王、步步高创始人段永平则表示年后看，方丈确实不如我了解手机行业吧？老罗在手机行业里绝对不是什么神人，他对这个行业的了解程度其实方丈差不太多。区别是，方丈没敢去做手机。那时候好多人都说要去做手机，包括方丈的前老板，甚至那些不管三七二十一都要上的人。   ,2993.jpg,0,0,0
不跟好学生比，偏要跟差生比？李彦宏李厂长这意思是，百度的#文心一言#是确认做废了？,2994.jpg,1,1,1
今日份面相芝士#罗永浩#交个朋友面相问题很多、山根横纹眉毛散二婚相、眉尾散不聚财、面大鼻小，其实赚不多少钱断他后期还会出问题，额头挺适合创业，其他五官搭配不好，守业很难面相好的地方、眼神，犀利藏神、脸大撑门面在别人心里有份量，存在感强、大卧蚕有观众缘 ,2995.jpg,0,0,0
#锤子手机#售后最后一弹，历时天时间手机再次收到体验了一下，减音键和升音键降低了一点高度后，下陷和功能是好了，但是独有的胶囊按键却出现了相同的下陷问题，靠近摄像头的手机边缘有两道刮痕很明显，应该是修手机时留下的痕迹，向客服反馈了这个问题建议我可以寄到北京再修一下，又一周？然后再送我两道刮痕，再赠送一个问题？然后三次机能问题可以换一个新手机？EXM？我拒绝了这个建议，太麻烦了，寄来寄去的游戏很累，另外暂时不影响机能使用，唉。。。。只此一次再也不约了，告辞@锤子科技@锤子科技客服@罗永浩 ,2996.jpg,0,0,0
属实没忍住，哈哈哈哈哈哈#文心一言##美国媒体#,2997.jpg,1,1,1
#陈怡凡谁敢和他谈恋爱##吴签#讲得有点道理但是吴签和粉丝这就开始偷换概念了吗太牛了只能说为什么这样的事情都能够轻描淡写地变成恋爱这完全不是恋爱的问题这是要坐lao的好吗,2998.jpg,1,1,1
5月23日，消息香港允许散户进行交易#资讯##经济#比特币合约比特币合约币圈比特币数字币币圈#区块链#,2999.jpg,0,0,0
"Wow, #VishwakSen and #SitharaEntertainments are so original and creative! They totally nailed the #NTR look with their #VSrags poster. I can’t wait to see this masterpiece of #Tollywood cinema.  #notimpressed #Telugu",3000.jpg,1,1,1
"The latest from your Friendly Neighbourhood Nudge Unit  Google launches ‘Prebunking’ For those of us with #CriticalThinking skills, this will only serve as a 'telegraph of their punches' #LOL#google #prebunking #thinking #obey #comply httpsbuff.ly3YHLL55",3001.jpg,1,0,1
Its gonna be that way huh #cod #b21 ,3002.jpg,0,0,1
"Say goodbye to work, and hello to sandy toes! OFFER Book 3 nights  enjoy the 4th night at 50% OFF!BOOK NOW!0707394384See more >> httpsswahilihouse.com#SwahiliHouse #diani #beach #ocean #getaway #offer #madarakaday #madarakaday2023 #madarakadaygetaway",3003.jpg,0,0,0
文心一言讲的是什么意思ChatGPT#文心一言#,3004.jpg,1,0,1
"Thank goodness for #Tory economic competence, imagine the mess we'd all be in if we had voted in anyone else!?  #SunakOut#GTTO",3005.jpg,1,1,1
"This sign on the back of a Hollinger Farms truck from Little Britain, ON, courtesy of the mainstream media. . On Avenue Rd north of Queen’s Park past the police roadblock. #onpoli #truckersconvoy2022",3006.jpg,0,0,1
#AI大战AI#！#文心一言#回应“生成式AI散布不实消息”对于无端的恶意抹黑污蔑将采取法律措施@澎湃新闻报道，对于科大讯飞sz将股价大幅下跌归因为“某生成式AI散布不实消息”，文心一言负责人直接“开怼”。月日晚，百度文心一言市场部负责人张全文通过朋友圈回应道，“听闻有友商把自己股价大跌，归咎于有人利用文心一言写了篇命题小作文，也是醉了。先别说小作文这事真假目前看来只怕是策划痕迹太重，如果AI作文有这本事，百度员工自己先炒一下自己股价不香吗？”张全文直言，中国发展自己的大模型技术挺不容易的，把精力放到正事上，请友商解决好自己的问题，别动不动就碰瓷别人。他还表示对于无端的恶意抹黑污蔑，将采取法律措施。 ,3007.jpg,0,0,0
"STEAM $20 GIFT CARD GIVEAWAY! I MAKE GIVEAWAYS EVERY MONTH NINTENDO, STEAM, PSN, ETC. RULES Follow me like this post share comment your favorite PC game, it can be multiplatform or just anything about computers. What's your rig? #steamdeck #steam #tf2",3008.jpg,0,0,0
月日锤子科技新品发布会？@罗永浩哥，还不出来辟谣么？#锤子手机#,3009.jpg,0,0,0
#lol  #christianity #relaxitsajoke,3010.jpg,0,1,1
#吴签#好恶心,3011.jpg,0,0,0
真是讽刺我没家人了啊我已经没有至亲之人了啊又是一个触景生情的夜,3012.jpg,0,0,0
#南京爆料##突发事件#南京幕府东路刚才出现严重交通事故，三车连环相撞，造成一辆小车底朝天，驾驶员被困，汽油全部洒满路面，情况非常紧急，我和大家一起把车辆托起，把驾驶员救出，这时救护消防先后赶到，我手上几次受伤，但是能救出驾驶员是值得的@南京零距离@937江苏新闻广播@何春银微想...全文,3013.jpg,0,0,0
We celebrate #StarWars at this time each day#MayThe4thBeWithYou ,3014.jpg,0,0,1
#突发事件#【11月1日下午15时33分，凤阳隔壁发生地震，你有震感么？】关于地震你知道多少呢？地震来了你知道怎么紧急避险嘛？想知道，戳下图合肥淮矿东方蓝海,3015.jpg,0,0,0
#电子科大#图上这位女生穿的已经够保守了吧，不是一样被骚扰？这配图和文字是反讽来的吧？,3016.jpg,1,1,1
#市监局回应反复对比确认是鸭脖#你家菜用鸭脖炒？看看那天菜单不就完事了好一个指鼠为鸭脖，编都不思考一下了#鼠鼠我鸭#,3017.jpg,1,1,1
#鼠鼠我鸭#子鸭脖丑牛寅虎卯兔辰龙巳蛇午马未羊申猴酉鸡戌狗亥猪,3018.jpg,1,1,1
你是真的不要脸，天天黑川普。#文心一言##百度##百度文心一言#,3019.jpg,0,0,0
Don’t get sick in Florida? ,3020.jpg,1,1,1
Well what is the definition of Trump? Well will you look @ that!?  #curious #notsurprised,3021.jpg,1,1,1
The new @StreamOnMax is amazing. Loving Shazam 2 so far. ,3022.jpg,0,0,1
Technical interviews be like...#Jobs #hiring,3023.jpg,1,1,1
食堂饭盆里有个头，只腿，一只鸭鸭两条腿，一只鼠鼠四条腿饭盆里有几只鸭鸭几只鼠鼠我六只鸭鸭八只鼠鼠正确答案个都是鸭鸭，没有鼠鼠#鼠鼠我鸭#,3024.jpg,1,1,1
#鼠鼠我鸭#原来这么多年我看了个假动漫,3025.jpg,1,0,1
最美卷王,3026.jpg,1,1,1
FREE #STEAM Gift Card  GIVEAWAY JUNE 2023Enter here httpscsgopoints.comgiveaway.html$50 Steam Gift Card Global#CSGOGiveaway #Giveaway #CSGO #CSGOSkins #csgoskinsgiveaway #Steam #giftcards,3027.jpg,0,0,0
谁推的中特估，谁总结的中特估，也是成事不足败事有余！#a股超话##经济#,3028.jpg,1,1,1
#人工智障##文心一言#妥妥的智障,3029.jpg,0,0,0
Makes me laugh every year Have a fabulous #InternationalWomensDay2023 #IWD2023 all us sisters all over the world  ,3030.jpg,1,1,1
"After a hectic schedule, you need a getaway to escape from a chaotic life.OFFER Book 3 nights  enjoy the 4th night at 50% OFF!BOOK NOW!0707394384See more >> httpsswahilihouse.com#SwahiliHouse #Tiwi #diani #beach #ocean #getaway #travel #offer #tembeakenya",3031.jpg,0,0,0
我之前还在和朋友推荐这本书，讲职场女性面对家庭职场难以平衡的百年问题。这是无国别差异的广泛存在的世界性问题。作者是美国的学者，但早在1946年申报就发表过“而今女子除做良妻贤母外，复做男人的职业，她们背着兼父作母的双重负担”可如今有讨论这些问题的现实社会基础吗？我们差的太远了,3032.jpg,0,1,0
不要太离谱#文心一言#,3033.jpg,1,1,1
#文心一言#刚刚有测试资格了，看看中国版#chatgpt#水平咋样温州,3034.jpg,0,0,0
什么厕所卷王,3035.jpg,1,0,1
 but hilarious,3036.jpg,0,0,1
#购在迪拜购物中心##HMHome#是专为儿童和成人设计的时尚家居饰品概念店，致力于为现代家庭提供兼具舒适感和品质感的家居用品，为消费者装点新居带去新的趣味与时尚。这里产品众多，如果想让家变得更温暖，HMHome一定是个不错的选择即日起10月13日，店内还有折扣哦位于G层，迪拜水族馆与水下乐...全文,3037.jpg,0,0,0
#中科润达##关注新冠肺炎##新冠肺炎##防疫##腐败#这家企业不错，对所有的关键岗位都照顾到了，包括疾控中心的主任和医院检验中心主任。核酸检测如此胡来，给社会带来了灾难，河南，合肥的不了了之了，北京结果尚不得而知。且待上海处理的结果，就看决心怎么下了。,3038.jpg,1,1,1
朋友圈让我知道了这个世界真的有脑血栓#吴签#,3039.jpg,1,1,1
"Embarrassing when some lawyers advertise they don’t know or understand what’s really happening at the DOJ. “seem to be”  Yes, because everyone knows perception is reality.  If you paid attention, you’d  see that your statement is built on broken axles  one wheel.",3040.jpg,1,0,1
#Hyderabad #Walkin #Freshers Note forwarded as received Interested can give a try ...#Jobs,3041.jpg,0,0,0
"Poor @iamsrk has ONLY 5900 Crores! But what will he do without “The Blue Tick”  God, I hope he will survive this! #BlueTick #ItsNotEndOfTheWorld #Twitter #OnFire #SRK #Pathaan #Jawan",3042.jpg,1,1,1
anyone needs lectures on literacy from the senator from alabamy.plenty of crackers done come out o' alabamy not good in their letters and their numbers. #ruralurban,3043.jpg,1,1,1
Plans for the weekend?Experience the taste of India this summer with our mouthwatering 2course bottomless meal offer for weekends only for just 18.00 per person.Book your table now call us at 01612223880 or via httpsthespicemafia.co.ukbooking#Spicemafia #Offer #bottomless,3044.jpg,0,0,0
#文心一言#妥妥的居高临下，虽然这样的沟通是废话连篇，难以接受且容易激发矛盾的。更可怕的事听起来耳熟，希望我们的AI有个正确的三观，不过应该不太可能。,3045.jpg,1,0,1
#重大新闻#上海的朋友看过来今天晚上我们来福店的实体店开业咯！大家记得来捧场！地址：长宁区长宁路1139号3楼E0301,3046.jpg,0,0,0
"@LinearClinical your adverts on Sky News Australia’s afterdark opinion pages are funding climate science denialism, racism, vote no for the Voice  misogyny. Does this reflect your corporate values? One would hope not, and you act appropriately. cc @slpnggiantsoz",3047.jpg,1,1,1
等了一个星期了#文心一言##百度文心一言#,3048.jpg,0,0,0
I saw this megayacht yesterday.  Do you think the owner invests $500month into $VOO or $SCHD?#yachts #YachtingVerse ,3049.jpg,1,0,1
Job opportunities #jobs #JobSeekersSA,3050.jpg,0,0,0
#文心一言#碰到敏感话题了这是？,3051.jpg,0,0,0
#文心一言#大家看看，我体验的文心一言，给我回答的论文还不行，太短，我试了试笑话，这也不太好啊,3052.jpg,0,0,0
New Song Electronic Dreams  electwave #ElectronicDreams #ElectronicDreamsSong #ElectronicDanceMusic #ElectronicMusic #House #DanceHouse #EDM  #EDC #EDCLV2024 #EDCOrlando #EDCMexico #DJ #Disco #Clubbing #Radio #RockinFaves #electwave #electwaveedm httpsyoutube.comwatch?app=desktopv=26ptyXFTO8,3053.jpg,0,0,0
"Oh, the irony in light of today’s news  I did however, enjoy Danny Sangra’s Hand painted Psychic Hotline mural in Browns East yesterday #dannysangra #psychichotline #mural #brownseast #art #masks #topical ",3054.jpg,1,1,1
#锤子手机#时隔半年多！又可以听相声了。好开心啊！,3055.jpg,1,0,1
#文心一言#写的不如周星驰的好。,3056.jpg,0,0,0
OK...Sorry  Not SorryThe #tragic  of this is just...too muchThe Waffler suffered a #coincidencePt1#TikTok #personality #SuddenDeath#TheWaffler #BizarreFood #CannedBurger #FoodTester,3057.jpg,1,1,1
可是即使这样，还有好多女人前仆后继的生儿子，重男轻女最多的永远都是女人，挺讽刺的,3058.jpg,1,1,1
Revolution ,3059.jpg,0,1,1
中国民航大学#中国民航大学##腐败##天津疫情##防疫工作#怎么样，封控一学期“顶着压力”给我们考四六级，整个天津放假时候我们不许走，不在校完成所有考试要按挂科或者下学期提前回校补考，现在阳性把学生封在宿舍满意了？讲道理我们学生不出一个阳性都对不起学校，天天大筛还线下课，一堆...全文,3060.jpg,1,0,1
吃果团队宣传南丰蜜桔，为了把南丰好品质的蜜桔送到您的面前分享自爱奇艺泡泡圈  #吃果交流##货源##罗永浩#  ,3061.jpg,0,0,0
Use your hoversword to surf and trick through the surreal undulating landscapes of #SwordoftheSea#PS5 #Playstation5 #Steam #PC,3062.jpg,0,0,0
#吴签#等瓜打卡,3063.jpg,0,1,1
"Ah, look another Naysayer of admirable, high character and class. And another who definitely “sounds like Putin.”#MerrickGarlandDerangementSyndrome",3064.jpg,1,1,1
#坚果Pro##锤子手机##我的坚果Pro#如果坚果Pro拿掉情怀，有多少颜值分，有多少实用分？@锤子科技@罗永浩@坚果手机@坚果手机@摄影世界  ,3065.jpg,1,0,1
"Ah, @RepMTG defending a guy who leaked top secret documents and also happened to be a fan of guns and racist memes. Because what's more patriotic than betraying your country and promoting hate speech?  #AmericaFirst",3066.jpg,1,0,1
#锤子手机#锤子t估计继续难产，哎，T系列还有吗？@罗永浩晋城古晋城中心,3067.jpg,0,0,0
.@smartlinkhq latest post. If anyone can do something in a trustless environment it's this lot of lying scammers! Don't buy into these lies. #ironic  #scamlink #SCAM #smak #smartlink,3068.jpg,1,1,1
"#StreetArt by  in #Eindhoven, #Nederland 2022",3069.jpg,0,1,1
文心一言，不可#文心一言#,3070.jpg,0,1,1
#锤子手机#和#YunOS#在一起了。,3071.jpg,0,0,0
How to win voters and influence the young #GQPClownShow,3072.jpg,1,1,1
#体育生##篮球袜##uzis篮球袜##耐克##耐克白袜#要的私,3073.jpg,0,0,0
"Unelected, not unemployed. ",3074.jpg,1,1,1
年近的“网红”罗永浩也加入了脱发大军，确实脱发的人症状都各有不同，有的是头顶发旋处开始光裸呈现“地中海”，有的是额头上方的发际线逐渐上移形成“光明顶”。但严重脱发，最终表现都是只剩下头部边缘仅有一圈头发，那这是为什么呢?其实这些都是雄激素性脱发的典型症状。雄脱，头发一般会从发际线两额角开始脱发，最后发际线会变成一个经典的“M”字。接着开始脱发的一般是头顶。这种脱发模式可能与身体处理雄性激素的方式有关。事实上，患有雄激素性脱发的男性携带了对雄激素二氢睾酮非常敏感的基因，导致毛囊缩小、毛囊寿命缩短，最后无法再长出头发。而毛囊最容易缩小的部位刚好就是头顶和前面的发际线。也有些男性老了之后只会出现发际线后退现象，也有人是头顶脱发，但大多数时候，这两者是同时存在的。专家称，这两个部位的脱发顺序是由基因决定的，因此开始脱发的时间和脱发严重程度也不一样。而头部后方之所以不会脱发，是因为那里的毛囊几乎不受雄性激素的影响。也正是因为如此，植发是通过移植后脑勺的毛囊实现的。#头发##脱发##罗永浩# ,3075.jpg,0,0,0
#鼠鼠我鸭#鸭子的毛是这样？不知道是对谁失望,3076.jpg,1,1,1
【<人物>前日本小姐亚军当社长打造易于女性工作的职场】零加班、可短时间出勤，也可带着孩子上班。在业界中也是大型公司。在利用网络进行女性礼服租赁的“MissConscious”里，25名工作人员中有21名是育儿中的女性...全文见简httpsasahichinesej.comopinion12049098繁httpsasahichinesef.comopinion12049061,3077.jpg,0,0,0
"#jobingis  Gro Intelligence is hiring a Senior Geospatial Software Engineer #NewYork #USA $150,000  $225,000Apply here   httpsjobingis.comjobsseniorgeospatialsoftwareengineer#Jobs #jobsearch #cartography #Geography #mapping #GIS #geospatial #remotesensing #gisjobs #gischat #NewYorkCity",3078.jpg,0,0,0
真是自己活着的时间越久，越是喜欢老罗，老罗身上有太多自己钦佩的闪光点了。年轻时候自命不凡，一腔热血，特立独行，然后便高中退学。他说，大学没有交给他的，人生都教了。退学三四年后，老罗突然意识到学习重要性，便把自己关起来发疯学习英语，并在岁时，满怀欣喜地面试新东方。可能优秀的人的青年时代注定不是一帆风顺，两次面试试讲，两次被pass，不甘心地请求第三次面试机会，终于通过，而这份来之不易工作一干就是六年，对于大多数当代躺平来讲，一份工作干六年几乎是天方夜谭，但就是这么被人讲不靠谱的老罗，也是在岁这个不大不小的尴尬年龄，愿意从零做起，踏实的把一件事做到极致。可能追求极致和理想主义，是老罗最让人喜欢的优点了，在新东方他让自己成为网红老师，受到无数年轻人追捧，而他不负众望，将这一份极致和理想也带到了他之后所创立的锤子科技。锤子作为我大学时代的所接触到的风口浪尖之一，吸引了无数的年轻人对此趋之若鹜。毕竟没用过，我也不评价锤子是否是一部好手机，但是锤子也成为了当时文艺青年聚集地“双非大学”中不可不谈的话题。但是天不遂人愿，做企业老板和做网红老师显然难度不是一个层级，老罗败了，这一次失败让那些之前根本不了解这个胖子是谁的吃瓜群众，彻底知道“罗永浩”这个价值个亿的名字。想老罗目前的一生，出过很多次名，网红老师，砸冰箱，骂天骂地骂自己，锤子手机欠六亿，但不管哪一次，都比不上让六个银行烦恼的这件事更有力度。对于绝大多数人来讲，罗永浩几乎和个亿挂钩了，而六个亿可能也是他这一辈子最大的一个坎。在《脱口秀大会》上，老罗把自己摊开，用幽默和自嘲讲述着他欠债六个亿的心路历程，各种金句的背后，实则看到的是一个男人的担当和通透。他讲述了自己对六个亿的思考，而这也是对他自己人生的思考。“欠了六个亿，有没有必要活下去。”“欠银行一百块，那是你的烦恼，欠银行一个亿，那是银行的烦恼，而我一个人干翻六个银行。”人们在老罗面前笑，不知道老罗是不是在人们背后哭，经历了诸多坎坷，马上就要迈入知天命年纪的老罗，重新拾起行囊，像当年多岁在北京西山出租屋里学英语的自己一样，每天给自己打鸡血，再一次为了目标而奋斗，而这一次老罗也将重获新生。老罗这半生是起起伏伏的，但却让人钦佩不已。虽然不妨承认他有诸多缺点，但是他乐观，积极，不信命运，面对挫折积极应对的态度，以及对人生通透的理解，却也让自己从对其薄知，到对其喜爱。虽然不知道老罗下一次会讲述怎样的故事，而让人相信的是，这个永远在航行的理想主义者，做的每一件事都将继续闪烁着他的闪光点。#罗永浩# ,3079.jpg,0,0,0
成都的贫富差距未免有些大了。#贫富差距#,3080.jpg,1,0,1
#鼠鼠我鸭##市监局回应高校饭菜异物疑似老鼠头#送检了，确实是鸭脖,3081.jpg,0,1,1
可还行？我和AI聊了聊今年高考作文今年高考作文难不难？问了几次百度文心一言，我有点懵了，结论大概是“看心情”。大家觉得现阶段的AI靠谱不？#文心一言##高考作文#,3082.jpg,0,0,0
#鼠鼠我鸭#确实长这样啊不利于团结的话不要说“,3083.jpg,1,1,1
男女平等#男女平等##婚姻的真相到底是什么#婚前必看，其爱好、其家风、其父母、其朋友、其住的小区档次，其邻里素质。这里面信息量巨大，包含收入水平，消费理念、教育水平、个人及家庭素养、等。如果没有问题，这个人问题不大，如果有任何一点不满意直接否决。别听什么浪子回头，原生家庭阴...全文,3084.jpg,1,1,1
