Text,Imagepath,Text_label,Image_label,Multi_label
看了头条和贴吧，全都是在黑老罗的。我不想说太多，除了水军以外，大多数就是一群跟风狗和幼稚的道德绑架者。中国人最大的缺点就是跟风从众。当然某种程度上这也和我们从小受的爱国主义民族精神教育有关系。但是时代变了，现在是地球村，天朝上国，什么犯我中华者虽远必诛的时代已经过去了，现在的世界谁能离得开谁？只能说这是一群典型的中国人，典型的封建王朝时代的愚民。没有独立思考的能力，没有自由的精神，可以轻易的被引导和利用。中国拖着这样一群人前行，一群思想奴隶，一群落后制度创造的猎犬，不知道什么时候才能真的做到精神崛起。中国如果容不下老罗这样的企业家，那真的是一种悲哀。@罗永浩@锤子科技#锤子手机#苏州葑门 ,2304.jpg,0,0,0
#锤子手机#罗永浩不能跟键盘侠较真。锤子手机在月日发布了锤子坚果Pro手机浅金巧克力款，目前坚果Pro已有五种款式。坚果Pro在屏幕下方操作区采用了明显的黑线以区分，这是坚果Pro上非常亮眼的设计，但是在某些用户眼中就成为了“视觉无边框”、“大黑边”的代表。老罗于是如此感叹,2305.jpg,0,0,0
#鼠鼠我鸭#鼠鼠我鸭马上要代替鼠鼠成为十二生肖了呢,2306.jpg,1,1,1
Just mindblowing for meA little over 3 years ago I started prototyping the first elements of my game live on #Twitch VS how it looks in the upcoming update.#gamedev #indiedev #unity #ScreenshotSatuday #solodev #steam #pixelart,2307.jpg,0,0,0
收到百度#文心一言#的体验通过短信，马上测试下。还顺带问了今天的天气情况，说明是联网状态的。,2308.jpg,0,0,0
TFG  “FAKE NEWS!”  ,2309.jpg,1,1,1
#重大新闻#一大波帅蜀黍宣传海报来袭，只要你国庆节10月1号当天关注平安房县微信微博，保准颜值爆表到你心服口服，不信？相约国庆，平安房县为你揭晓，敬请关注！先来几张尝个鲜还没有关注的抓紧时间！！！,2310.jpg,0,0,0
What are your sources of knowledge? #freedom,2311.jpg,0,1,1
据《每日经济新闻》报道，近日，百度在线网络技术北京有限公司通过“百度AI”微信公众号发表声明，指出目前文心一言没有任何官方APP。该公司表示，在官宣前，凡是在AppStore和各种应用商店看到的“文心一言”APP都是假的凡是“文心一言”收费下载、付费会员都是骗子凡是向用户售卖“文心一言内测激活码”的都是骗子凡是声称有“文心一言源代码”的都是骗子。牛逼啊！这么多都抢着用您发财？还是咱又借着这个炒波自己，这官宣后咱有多少用户？说来听听！#科技##大模型##文心一言# ,2312.jpg,0,0,0
Feels like I've heard this one too many times... #seojokes ,2313.jpg,1,1,1
演员们贫富差距太大了，张译、张颂文，安欣、高启强，服装服饰的价格差距真是天壤之别，这就是为什么那么多人往演艺圈里钻的原因。#贫富差距#,2314.jpg,0,0,0
#鼠鼠我鸭#走过路过不要错过鼠鼠我鸭,2315.jpg,0,1,1
#文心一言#@百度今天通过了俺的体验申请。试着让文心写了几篇作文。非命题的表现还行，命题作文还略有凑字数之嫌。当然，人工智能学习都是人在回路，慢慢来吧，百度加油啊常州,2316.jpg,0,0,0
"  Capital's G20 checklist includes tackling monsoon woes to infrastructure but no mention of steps to combat #AirPollution. Even as the top of the page shows poor AQI in all parts of #Delhi. Because it's September, they won't have to bother?  #Pollution #SilentKiller",2317.jpg,1,1,1
#吴签##吴签签表情包#这届网友人才太多了，牙签的这个梗看起来大家还能调侃很久撇开其他不谈，都美竹网络上嘲讽人家鸡小的确是个阴招，很恶心，因为吴亦凡无法证明自己,2318.jpg,1,1,1
 lol,2319.jpg,0,1,1
#鼠鼠我鸭#有感而发,2320.jpg,0,1,1
最近看某本书里这个地方我真的还挺感慨的。我没有想到竟还有国内的科技企业老板会磊落承认xx的某个xx设计是行业最优解。让我想到了罗永浩发布Smartisanm的那一次。当时的圆形home键引起很大争议，因为这无异于是在抄袭苹果。老罗当时在发布会上已经料到大家的质疑，他的解释的大概意思如下行业现状无法有技术上的突破，正面指纹按键的合理设计只有“圆形键”和“腰圆键”。选择圆形，必定会被喷抄苹果选择腰圆键，虽然不会被喷抄袭，但是腰圆键丑。我们一直以来所追求的不一样是为了更好，不是为了不一样而“不一样”。在仅有的两个选择里，我们愿意选择最优解，即使在这方面会背负抄苹果的骂名。正在看直播的我顿时就接受了这个设计，同时被龙哥的磊落深深感动，并且在这场发布会之后大概成为了一名锤粉。在此之后我看过很多科技产品发布会。而我象中在发布会上承认自己用了别人的解决方案，并且向其致敬的，只有那一次。其他品牌每开一次新品发布会，就会用无数次“吊打”友商来证明自己优秀。但实际情况是什么样子呢，这些厂家根本就不可能说实话。绝不承认别人的解决方案是最优解貌似一直是科技圈的一个风气。仿佛承认了别人优秀就约等于承认自己差劲。我认为这是不合理的。别人怎么认为不重要，你把事情做成怎么样才是重要的。罗永浩#锤子科技##罗永浩#@罗永浩的辟谣号 ,2321.jpg,0,0,0
闪念胶囊刚开始没注意，这几天用起来，太适合商务人士！#锤子手机##坚果Pro#,2322.jpg,0,0,0
Friends and #WritersOfTwitterIt's time for a #writerslift!Happiness is the highest level of success.Join the trend and grow your influence.#Amwriting #Goals #Business #Freelancing #jobs #socialmedia #sundayvibes #marketing #writing #blogging #thinkbigsundaywithmarsha #book,2323.jpg,0,0,0
这就是法律，真的可笑了，哪来的公平公正，各位注意了，个人之间行成的劳务关系出了事故伤者还是承担主责，真是讽刺，并且伤者还是重大伤残，一级，植物人状态@重庆高院经过这一次的诉讼，真的不觉得法律有什么公平可言,2324.jpg,1,0,1
#吴签#吃了一天一夜的瓜真的太累了吃不下了我直接等结果了放一波布丁的美照,2325.jpg,1,0,1
 Are you sure JD Rockefeller wasnt just a misunderstood nice guy? #politics #patriot #MAGA #BlueDog #2A #Conservatives #conservative #centrist #college #HighSchool #VoTech #FFA #Military @AmyMek @ScottPresler @wterrence @GabiNga1 @DineshDSouza @ninoboxer @WayneDupreeShow,2326.jpg,1,1,1
#林俊杰##吴签#不就是吴签出了事，想转移舆论方向，切换公众视野好让他躲过去嘛。扯JJ干嘛？林俊杰是认认真真的在唱歌，有实力也低调，为人处事也周到。林俊杰，我心中永远的神！武汉华中科技大学,2327.jpg,0,0,0
#鼠鼠我鸭##指鼠为鸭#剧情如何，会不会反转？,2328.jpg,0,0,0
陪了我三年的坚果pro终于寿终正寝了，期间换了两回屏，这次不知道哪里出了毛病，还是引用老罗的那句话，理解万岁。#锤子手机#,2329.jpg,1,0,1
Our last step before we begin creating our own pieces as a part of our #eduham funanalyzing Farmer Refuted to evaluate similarities in the primary sourcelyrics. Look at the date it was written!  #perfectplanning @AchieveKedc @KEDCGrants @HamiltonMusical,2330.jpg,1,1,1
真能编呐#文心一言#,2331.jpg,1,0,1
很有可能李丹教授不知道啊，一种可能的情况就是别人简单提一句说这位答辩博士是顾导的爱人而已，李丹教授没吃瓜，只是随口的一句话中揭示出唯有高校和科研圈才知道的发展路径而已，在那个圈子里可能没有特别含义，只不过对了解内情的人才多了一分含义和讽刺之类的,2332.jpg,0,0,0
#李云迪镜头##李云迪嫖娼被抓##吴签#小明哥最想删掉的照片之一吧,2333.jpg,1,1,1
"GM, Make sure to tweet just enough loose bits of information, so you embody a motivational speaker. Oh, and pretend that it's related to your own journey as well. That's always crowd pleaser.#DontBeASheep",2334.jpg,1,1,1
#小李子#女朋友的年龄和#人工智能#对#贫富差距#影响,2335.jpg,1,0,1
"#ValentinesWeek Bois, Boys, Men ... What's stopping you to show your Love for your Valentine?  ",2336.jpg,1,1,1
Sketchbook pages From a railway #art #ArtistOnTwitter #artistas #Artists #artiste #sketchbook #Sketching #sketches #contemporaryart #contemporary #Prints #printmaking #landscapelovers #landscape #etching #House #suburbia #watercolourpainting,2337.jpg,0,0,0
#女权#不是女性至上，而是追求#男女平等#实现女性价值的思想及活动。真正的#女权主义#需要男性同胞的正确理解与支持。中山凯茵又一城,2338.jpg,0,0,0
Another throwback from 2020 ,2339.jpg,1,1,1
#吴签#加拿大pao王终于要凉了，牢底坐穿当初还在EXO的时候就对他无感，只不过长了个好看的皮囊，居然不做人事，垃圾玩意太恶心了,2340.jpg,0,1,1
#鼠鼠我鸭#我居然没跟上他们进化的脚步，这只明明是，没认出来是我的罪过,2341.jpg,1,1,1
#chatgpt##文心一言##百度#对比一下，文心一言和ChatGPT的智商问题在黑白相间的纸上，扔一根火柴，求火柴只压到黑色条纹的概率。假设黑白条纹的宽度相等。ChatGPT的答案图一，文心一言的答案图二。 ,2342.jpg,1,0,0
#男女平等##黑人#@24517我不喜欢黑人，每次国女交往黑人评论区底下全是喷，国男交往黑人评论区却宽容很多，所以，某些人，你们反对的到底是什么呢,2343.jpg,1,1,1
#突发事件#【新年被旺了一下】跑步运动完毕回家，走到公园门口被一条牧羊犬狠狠的咬了几口，现在正在医院打预防血清狂犬疫苗，处理狗咬的伤口看起来我2020年必旺北京北七家,2344.jpg,0,0,0
Thank's UnitedMasters  Release soon @unitedmasters@Spotify@spotifyartists#tehrancemusic #tehrance #spotify #spotifyartist #danceinspace #danceinspace #dance #trance #deephouse #house #club #disco,2345.jpg,0,0,0
#吴签#影响力大啊,2346.jpg,1,0,1
"If you want to get healthy, join the Reset  “what, like it’s hard”#allergies #autoimmune #ColorectalCancerAwarenessMonth #carnivorediet #diabetes #lifestylenews #MondayMotivation ",2347.jpg,1,1,1
#重大新闻#最右【12306买票需手机核验】为整顿购票秩序，每个用户的12306购票账号需验证自己的手机号，如果在12月3日之前不验证，之后可能需持身份证去火车站验证才可购票！奔走相告了#12306#该项服务，让您的账户更安全！,2348.jpg,0,0,0
这次跟随耐克团队前往昆明为@张德顺顺子张德顺拍摄纪录片的经历令人难忘！体会了运动员的艰辛刻苦，0距离体会到了成绩每提高一秒的不易，两天的花絮拍摄也让我了解了德顺是一个活泼开朗的小女生，包上挂着自己名字的小熊挂饰显得很可爱。德顺说：“从小在云端奔跑，没有界限，所以也不信极限。...全文,2349.jpg,0,0,0
卷王竟是我自己,2350.jpg,1,0,1
On the day after what was it? 45 mass shootings it’s so good to see the Senate get busy getting the bottom of the crisis that was Taylor Swift fans’ frustration over not being able to buy concert tickets.  #PrioritiesPlease,2351.jpg,1,0,1
是不是最近#吴签#的瓜看多了啊都长针眼了小小签子还挺扎眼,2352.jpg,1,0,1
座被Ai重构的世界级地标#文心一言##AI绘画#杭州,2353.jpg,0,0,0
什么字倒着写比正着写好看？夫朋友圈搞笑文案朋友圈文案#鼠鼠我鸭#,2354.jpg,0,1,1
我实在太喜欢PETA了！“喝牛奶是性别歧视”因为牛奶是女牛的产物。生生把女性和母牛放在一块了朝凪老师又成最大赢家，兴奋不？辱女果然得是要练过的最政治正确的叔叔们来才行！,2355.jpg,1,1,1
#鼠鼠我鸭#唐老鸭和米老鼠连夜发表声明再进一步造谣，诋毁我们清白，将发送律师函。,2356.jpg,1,0,1
#3未成年男性酒店轮流猥亵2少女#讽刺讽刺，现在说不得男性一点坏,2357.jpg,1,0,1
WOW! Look who's #hiring Momenta Pain Care in Omaha Nebraska is #hiring #RNS #LPN #nurse #office #Healthcare #Medical #Job #Careers #jobsearching #Omaha #Nebraska #Health #AdminJobs #Jobs httpssecure.careerlink.comsearch?lookin=titledescradius=30employer=MomentaPainCareorderby=relevanceadvanced=advanced  ,2358.jpg,0,0,0
#文心一言#消极怠工..?,2359.jpg,1,0,1
Oh My God KBFC paid Ben Black to watch Developmental league with Ivan .  #iykyk #kbfc,2360.jpg,1,1,1
Build your family’s confidence with an evacuation plan. #house #homeowner httpscpix.mea170928459,2361.jpg,0,0,0
#涉事学校曾因老鼠事件被联合执法#一开始，我没有仔细关注这个事件。后来，看了学校官方的通报，说这个是鸭脖。我想，那应该就是鸭脖吧。但昨天晚上，我在某音刷到了更多关于这个事件的图片。其实，稍微分辨一下就很清楚，这不可能是鸭脖，大概率就是一个老鼠头。说实话，每天接触的信息太多了，实在没有兴趣仔细关注每一个事件的真假。对于大多数人来说，应该都还是会相信官方的通报。那么，如果碰到这种“指鼠为鸭”的通报怎么办？覆言建议，应该建立通报的终身责任制度。谁写的通报，就应该对内容负有责任。如果事后，这个通报被认定是错误的，甚至是恶意欺骗的，那就要追责。说白了，官方造谣，那也是造谣。根据《治安管理处罚法》第二十五条的规定，如果散布谣言扰乱社会秩序的，处五日以上十日以下拘留，可以并处五百元以下罚款;情节较轻的，处五日以下拘留或者五百元以下罚款。#鼠鼠我鸭# ,2362.jpg,0,1,1
"Yes, because it’s as simple as all white men = bad. Even the ones for whom you most likely voted.   And they say MAGAs possess no critical thinking skills. Sheesh. The joke is on you.",2363.jpg,1,0,1
#文心一言#假如中国和美国是两个人，他们同时掉进了水里，你先救谁？,2364.jpg,0,0,0
Conservatives aren’t misogynistic at all!  since it’s not obvious nowadays!#cdnpoli,2365.jpg,1,0,1
#文心一言#ChatGPT没有对比就没有伤害啊你这画的是啥啊？？！Andwhatareyou弄啥嘞，净说些没用的废话,2366.jpg,1,0,1
#柯基被砍当事女子称已圆满解决#要结合一起看，不能单看。反讽拉满。,2367.jpg,1,0,1
#新疆棉中国心#,2368.jpg,0,0,1
明天在无锡新体中心A馆买房有意外惊喜，不买房的朋友可以来拿拿礼品，数量有限哦#经济##买房##无锡##幸福里无锡楼盘推荐#,2369.jpg,0,0,0
We all know the gop are geniuses!  #FOG,2370.jpg,1,1,1
#文心一言#什么智障？,2371.jpg,0,0,0
He needs Snoopy to perch on his head.#malepatternbaldness #cartoon #puns #wordplay  #satire #parody #funny #meme #lol #toothless #bald #charliebrown #peanuts,2372.jpg,1,1,1
"From the @FT's @colbyLsmith interview with President Loretta Mester of the Cleveland #Fed.The next policy meeting promises to be interesting, especially IF the next set of data comes in strong namely, today's JOLTS, Friday's #jobs report, and next week's CPI #inflation.",2373.jpg,0,0,0
Just a man doing some thinking..#funkyfriday ,2374.jpg,1,1,1
"So @JaneHamilton22 Knows Better Than Professor David Wilson Lawyer Scott ForbesCriminologist Dr Lean The Ex C.I.D Cops From #MurderinASmallTown She Should Get A Job With Police Scotland, she's That Good,  #LukeMitchell",2375.jpg,1,1,1
#鼠鼠我鸭#妈呀，原来我是属鸭脖的，今天才知道,2376.jpg,1,0,1
正在吹头发的我突然闻到烧焦味，吓飞了这个插座以前我们还没搬进来的时候已经烧过一次了的。。。结果房东没换。。。，我好不容易休次假，还要受到这样的惊吓我容易吗我#旧插座##突发事件#,2377.jpg,0,0,0
#chatgpt##文心一言#,2378.jpg,0,0,0
"Rs 1,282 49% off  Rs 100 coupon discount on Puma Supreme Comfort WNSDeal  affiliate httpsamzn.to3C8xRiE#deal #sale #discount #offer #sportsshoes #shoes #shoelover #sneakerhead #sneakers #pumashoes #puma #adidas #nike #runningshoes #fashion #womenswear",2379.jpg,0,0,0
#贫富差距#1.降低贫富差距本身不是个道德问题，而是个经济问题。2.贫穷最大的问题不单单是贫穷本身，而在于贫穷会束缚创造力。社会财富归根结底都是人创造的一个自由的人创造力才能充分发挥。,2380.jpg,0,0,0
#鼠鼠我鸭#一定要记住，从现在开始十二生肖第一个不是老鼠，是鸭脖！！,2381.jpg,1,1,1
I HATE HUMANS by Damascinus #comic #dailycomic #webcomic #funny #lol #humor #love  #webtoon #NFTs #nftcomic #NFTCommuntiy #ArtOfTheDay #jokeoftheday,2382.jpg,0,1,1
Oh no  the wokes have even come for our scarves now! It’s health  safety gone mad! ,2383.jpg,1,1,1
本唐僧是个忠粉小弟，默默在每个贴文点小心心，耐心等候卷王空投。,2384.jpg,0,0,0
踹掉自己曾经豢养的野狗#笑果##house#，然后撇清关系。梳妆打扮一番，转过身来就去风风光光的领奖去了。呵呵，这说明了什么呢？万能的网友，还有什么更好的翻译？#笑果##华人文化#,2385.jpg,1,0,1
#文心一言#你确定这是个笑话吗？#百度文心一言#@百度,2386.jpg,1,1,1
深夜的fisher全是卷王,2387.jpg,0,0,0
"#IStandWithVijayMallyaSocho 2 min!Beware of Bots, the IT Cell is massive. Any normal citizen of India will never support Scams.Here 'People' demand NO INVESTIGATIONS. #IStandwithAdani #AdaniEnterprises #AdaniHindenburg #AdaniGroups #AdaniGroup #ADANIENT #AdaniScam",2388.jpg,1,0,1
"Atheists are disrespectful.httpsyoutube.comshortseZRzy2McZek?feature=shareAtheists are arrogant.httpsyoutube.comshortsNGuUy20nq4?feature=shareIf only we were as respectful, humble, and BIG brained as Theists, our world would be a better place.  #Mockery #Theism #Atheism",2389.jpg,0,1,1
The guy who ran the review on decarbonisation of the UK interviewed in front of his wood burning stove at home  #Newsnight,2390.jpg,1,0,1
#鼠鼠我鸭#哈哈哈哈，有新词诞生了,2391.jpg,1,1,1
好一个百度，好一个文心一言，难道文心一言是离线的吗！#文心一言#,2392.jpg,1,1,1
竞核月日消息，罗永浩AR创业公司细红线科技完成约万美元天使轮融资罗永浩AR创业公司细红线科技宣布完成约万美元的天使轮融资，投后估值约为亿美元。本轮融资由美团龙珠领投，蓝驰创投、联想创投、经纬创投、大疆创新、ATMCapital等投资机构，以及黎万强、吴泳铭等科技界人士跟投，并由创瓴资本担任融资顾问。细红线科技成立于年月，致力于打造智能手机之后的下一代个人计算设备平台。#罗永浩##AR##科技# ,2393.jpg,0,0,0
iPhone链条上的中国公司为苹果打工，组装一部仅挣元现在苏宁下单的版本的价格抢劫?之后苹果估计股价会连续跌用了国产之后觉得挺好只有支持民族工业才能站起来顺便说一句#华为手机##锤子手机##小米#亲测都挺好杭州,2394.jpg,0,0,0
Lots of sniggering going on in the New Zealand seaside town of Mount Maunganui.#snigger  #hotel,2395.jpg,1,1,1
Is it really #TomTuesday again? Remember to make sure there isn’t an endless trapped in a fishbowl in your basement #theSandman #tomsturridge #dream,2396.jpg,0,0,0
#锤子手机##坚果Pro#锤子员工泄密坚果Pro真实销量打谁脸？罗永浩和他的锤子坚果手机绝对是手机圈的另类，独特的情怀笼络了大量的忠实拥趸，但商场是无情的，一切都要靠销量来说话，而最新的坚果Pro不小心遭遇了一个沉重打击。坚果Pro发布后，罗永浩曾经坚称备货万台相关微博后被删除，而在正式发售后，有说法称这首批万台迅速售罄，而且几乎每天都能卖万台以上，但都无从证实。结果没想到，秘密被锤子自己的员工给捅破了。近日，锤子员工李貌在GitHub上提交的文件被发现竟然包含坚果Pro的激活数量，截止月日共计行数据，也就是说，坚果Pro迄今的销量还不到万台。基本可以证实，当事人确实是锤子员工，而且这个数字和京东上坚果Pro不同型号的评论分布基本一致，说明是靠谱的。关键是，泄露文件中详细罗列了每一台已激活坚果Pro手机的SN号、IMEI号、版本，如此程度的泄密简直不可思议、闻所未闻。有网友验证后发现，自己的手机确实在其中虽然相关文件很快被删除，但证据已经被网友保存了下来，可以看到坚果Pro最畅销的是碳黑色GB，卖了.万部，占比为.%，其次是细红线GB，接近.万部，占比接近%，然后是酒红色GB，.万部占比%。分析发现，坚果Pro卖得最好的是发布会之后的几天，每天都能卖一两万台，然后是每隔天现货一次，也就会出现一个销量高峰，但直到月号前，销量一直在降低，不过期间还是不错的，每天都能卖上几千台。后又不行了，月份现后略有回升，但从月号往后销量又开始下降了，而现在所有SKU都现货的情况下，销量还在下滑，说明是真的卖不出去了，那么要想增加销量，只有一个办法，那就是降价。所以月日起购买GB版送元礼品，购买GB版送元礼品，已经变相降价了。 ,2397.jpg,1,0,1
Look what I found.  Multiple levels of  here,2398.jpg,0,0,1
吴签，自我防御机制反向作用的表演者#吴签##心理学#,2399.jpg,1,1,1
和男朋友分别了天，视频电话，途中他长叹一声“好想那个啊”我说“去买瓶脉动吧那就。”猛地想到，正常男人用脉动瓶子，条件不太好的用农夫山泉瓶子吧也许那吴签是不是得用尖叫？？#吴签#,2400.jpg,1,1,1
一个有趣的AI负面小测试或许很人多都从未被这样深深温柔对待，算法本身或许没有价值观，但设计算法的人一定有。希望我们都会学到这样的温柔图一百度文心一言图二OpenAIGPT图三微软新必应#ai##chatgpt##文心一言##dailywithling#,2401.jpg,0,0,0
until i saw the morning lightthe break of dawnthe songs of lifei was in the loving nights embracethe stars had passedthe lights dimly fade i swam to homeholding back tearsthere is no lovefrom which to fear brooklynmorgan#inspire #dream #believe #do,2402.jpg,0,0,0
#鼠头##鼠鼠我鸭##市监局再次确认高校饭菜异物是鸭脖#怎么看起来像友军@江西工业职业技术学院官微,2403.jpg,1,0,1
I love how some people think they know more about war than actual experts and journalists who risk their lives to report the facts.  #truthisthefirstcasualtyofwar,2404.jpg,1,1,1
#交个朋友被世纪睿科收购#拟更名交个朋友控股有限公司月日，世纪睿科发布公告，宣布拟改名为“交个朋友控股有限公司”，其对应英文名也将相应更改为“BeFriendsHoldingLimited”。公开资料显示，世纪睿科为一家港股公司，目前，该公司已完成对交个朋友公司的全资收购，拥有“交个朋友”的核心IP和相关的全部账号。战鹰APP显示，北京交个朋友数码科技有限公司成立于年月，法定代表人为黄鹤，为程度星空野望科技有限公司%持股，是一家以#罗永浩#为品牌效应的网红直播带货平台，主要以具有创新型的数码科技产品、优秀文创产品以及兼具设计和实用性的家居杂货为主。据公开信息，年月，世纪睿科与北京交个朋友签订年期独家运营合作协议，正式建立全面合作关系。自年月开始，世纪睿科开始全面运营管理交个朋友旗下所有抖音账号。   ,2405.jpg,0,0,0
我和菜讲#吴签#的来历菜“这是真的吗？”,2406.jpg,1,1,1
#OPPO巴萨限量版R##锤子手机##华为p##数码新鲜事#现在都流行定制款手机了，oppo的巴萨定制款，锤子手机的银魂定制版等等，不过我还是觉的华为这款pplus玉兰色定制款颜值最高性价也够高。PS价格也够高,2407.jpg,0,0,0
#锤子手机#锤子t新机设计再遭曝光，有望成为锤子工业设计的绝唱！@锤子科技@罗永浩,2408.jpg,0,0,0
#突发事件#宝山一非机动车车棚起火，近百辆车被烧10月22日凌晨4点多，宝山真华路上的申泉花苑小区的非机动车车棚里突发火灾，熊熊大火从车棚的顶部喷涌而出，火光冲天。目前，该车棚已被封闭，棚内约有近百辆非机动车被烧成框架，所幸没有人员伤亡。via新闻坊,2409.jpg,0,0,0
"OFFER ALERT Kobe Williams killing it with another offer, this one from Alcorn State University Congrats Kobe!!'24 OTAmory HS, MSMore Info httpGoMVBteam.comkobewilliamsFollow @kobewilliams76Coach @BrooksDampeer#gomvb #hsfootball #studentathlete #collegerecruit #offer",2410.jpg,0,0,0
首款搭载YunOS版锤子SmartisanOS的智能手机，康佳S真机，.英寸大屏，屏幕比例为，P，mAh电池、搭载.GHz主频率四核处理器、GG内存。美不#技卓电子##锤子手机#,2411.jpg,0,0,0
Watched another episode of House today!Started Season 5 today!Here are the screenshots!#JamesWilson #RobertSeanLeonard #House #HouseSeason5 #LisaCuddy #LisaEdelstein #AllisonCameron #JenniferMorrison,2412.jpg,0,0,0
#鼠鼠我鸭##市监局回应反复对比确认是鸭脖#忍不了了，你们的梗图全部都做错了！正确的,2413.jpg,1,1,1
 Sophie sharing a platform with some other unsavoury characters IMOI’m thinking she will be a shooin for standing as a Labour MP if she desired,2414.jpg,1,1,1
It's time for some beach therapy! OFFER Book 3 nights  enjoy the 4th night at 50% OFF!BOOK NOW!0707394384See more >> httpsswahilihouse.com#SwahiliHouse #diani #beach #offer #madarakaday #madarakaday2023 #madarakadaygetaway #tembeakenya,2415.jpg,0,0,0
罗永浩刘海屏太丑明年手机升降设计将成主流#罗永浩##锤子手机#罗永浩每次亮相，都会带出一些不一样的信息，而这次他也是再次吐槽了苹果，并且还预测了接下来智能手机外形形态的发展趋势。在昨天晚上的直播中，罗永浩一上来先吐槽了苹果，刘海屏真的很丑，但国产厂商还是跟风抄袭，而这个设计对于苹果来说是有功能性的需求，比如FaceID，所以对于很多厂商而言，单纯的抄袭没有意义。那么接下来全面屏手机会是怎样发展呢？罗永浩表示，明年整个行业基本都是无刘海，大部分厂商会采用vivoNEX的升降式摄像头方案，没有意外锤子也会采用，因为目前供应链已经比较成熟。 ,2416.jpg,1,0,1
#鼠鼠我鸭#鼠鼠我呀哈哈哈哈哈哈笑死了,2417.jpg,0,0,0
Rachael Lange please forgive Dylan O’Brien for playing as Stu in weird city ,2418.jpg,1,0,1
Who's going to tell her that she is not funny even for native speakers... ,2419.jpg,1,0,1
#卷王#优秀的人一直在优秀强你们还在观望和犹豫捂脸VIP包过班为你保驾护航,2420.jpg,0,0,0
百度文心一言，回答的问题，大家满意吗？比ChatGpt哪个更厉害呢#文心一言#,2421.jpg,0,0,0
THE GUARDIANS consist of the greater beings that oversee all of Setera and those who follow them. Check more details about Guardians information and Subscribe to newsletter through httpChronoOdyssey.com!#ChronoOdyssey #OpenWorld #MMORPG #Steam #Xbox #PlayStation #NPIXEL,2422.jpg,0,0,0
Apparently #Effie doesn't get Or #collusionOr #blackmailOr #defamation How #HouseofEffie duped an #irresponsiblemedia of #EfrosinaAngelova's DMs tested  found to be #FAKED  #manipulated to deceive her followers  an unsuspecting publichttpsyoutu.be2veWrMilMUw,2423.jpg,1,1,1
今天一套都来自#HM#裤子来自#HM#男装哈哈,2424.jpg,0,0,0
上海打卡NikexGD安福路308号快闪1一层是权志龙异想世界的地铁和联名工装裤、背心、道服、T恤展示进去会附送一张地铁卡2二层是装饰创作、试穿出来的时候记得拿上一杯小菊作为伴手礼3全程十五分钟就能逛完联名柠檬茶可以去对面购买32一杯、不过并不推荐：...全文,2425.jpg,0,0,0
百度的文心一言具备一定的推理能力了#文心一言#,2426.jpg,0,0,0
"Living Better With Less Technology...available now, as an AudiobookOh, the ",2427.jpg,1,1,1
绝了那些年买过的杂志压箱底现在翻出来了现在一看真的雷点一片边翻边笑我妈以为我犯什么病了我发誓我真的当年只是因为便宜买来看看而已，并不是粉他们问题艺人除了某爽封面的大哥们委屈了#吴签##一爽##是的我们有一个孩子#,2428.jpg,1,0,1
#吴签#我很好奇吴签如果知道他的粉丝说他是素人会不会被气死,2429.jpg,1,0,1
#文心一言#请说中文@百度,2430.jpg,0,1,1
Legends never die but khalistani died,2431.jpg,1,1,1
Nothing better than a movie at the drive in#photography #blackandwhitephotography #travel  #love #usa #california #drivein #bombaybeach #beach RT @endlessroaming,2432.jpg,0,1,1
#鼠鼠我鸭#眼里有光,2433.jpg,0,0,1
文心一言#文心一言##百度文心一言#邯郸,2434.jpg,0,0,0
He also wanted her in prison and signed this into law ,2435.jpg,1,1,1
2018年12月17日晚，“做妳自己：“妳的未来不是梦”旗舰活动于北京财富中心普华永道PwC会场举行。近150名来自各行各业的企业代表出席、参与交流、讨论如何更好的帮助女性发掘职场潜能。22家企业在活动现场承诺，将会积极促进两性平等。#Pledgeforprogress#BeYourself,2436.jpg,0,0,0
 052823#PHARITA Instagram update“Swipe for more ”Engage httpsinstagram.compCsySvwlLarC?igshid=NTc4MTIwNjQ2YQ==#BABYMONSTER #@YGBABYMONSTER #DREAM,2437.jpg,0,0,0
限时代问有文心一言内测码，可代问，评论留言，小编在线代问，限时一小时，速#文心一言#,2438.jpg,0,0,0
起源于德国柏林KhnKeramik通过纯手工技术和诙谐设计打造出古典艺术精华与世俗反讽结合的制品Alice系列茶具将趣味图案与陶瓷精巧结合原生的陶器被哑光的瓷或镀金包裹奶油色或金属的餐具给日常增添一份想象力更多款式可前往线下门店，或登录野兽派APP查询购买：网页链接...全文,2439.jpg,0,0,0
#文心一言##百度#GPT能力比你强，块钱体验所有功能和插件，你文心一言各个功能还要拆开卖，还贵。我原来还说你百度的勇气可嘉值得鼓励，没想到就是为了套现，国内互联网公司的格局就这样了，钻到钱眼里了,2440.jpg,1,0,1
#文心一言##house被警方立案调查#什么人工智障，一点都不紧跟时事,2441.jpg,1,0,1
"#INC2 Day 4 mood Surprisingly, we still have to explain that we can't end #PlasticPollution resolution 514 mandate without reducing production Apparently it goes against the #FossilFuel companies  economies interests  #PlasticsTreaty #BreakFreeFromPlastic",2442.jpg,1,1,1
